text,date,url,from
"@wol @HarmaWilde @mhanemaaijer Dat laatste klopt natuurlijk. Maar: 1. dan waren jullie als redactie matig voorbereid, want hij roept dit voortdurend en overal. 2. Drie van de acht minuten (bijna veertig procent) ging over Groningen. Dan is simpelweg niet vol te houden dat ""het interview daarover niet ging"".",2022-10-10 17:24:11+00:00,https://twitter.com/JonHuus/status/1579523198689103872,JonHuus
@wol @mhanemaaijer @JillesAppelscha @Nieuwsuur @nrc @marjoleinedevos Een mening is iets anders dan een feit! Feit is dat gas winnen in Groningen onveilig is. Van Den Beukel heeft een mening en bagatelliseert daarmee de veiligheid van de Groningers. Daarmee wakkert hij de publieke opinie vwb opnieuw winnen aan.,2022-10-10 14:00:13+00:00,https://twitter.com/juktaju/status/1579471870537392129,juktaju
"@wol @mhanemaaijer 2/2 Dan krijgen we toch nog de 'andere mening' op tafel. Hij komt ook bij #pegas maar daar kijken veel mensen niet naar (buiten Groningen).
En op die manier kunt u mijn vertrouwen in het 'neutrale' Nieuwsuur weer wat herstellen.",2022-10-10 13:34:57+00:00,https://twitter.com/HarmaWilde/status/1579465508965208065,HarmaWilde
"@wol @mhanemaaijer Vreemd. Ik zag Jilles en wist bijna 100 % zeker wat hij zou gaan zeggen, welke kant het op zou gaan. Hij is groot voorstander van 'gaskraan open'. Terwijl gaswinning in Groningen niet veilig is! Maar mss wilt u het goed maken en Kockelkoren @sodmnl eens aan tafel uitnodigen?!1/2",2022-10-10 13:31:41+00:00,https://twitter.com/HarmaWilde/status/1579464686994870272,HarmaWilde
"@wol @HarmaWilde Laat het een ‘les’ of beter advies zijn aan respectabele mediaprogramma’s als @Nieuwsuur zéker is, dit een volgende keer méé te wegen in wíe er aan tafel komt praten. Op welk gevoelig onderwerp dan ook, maar met name over combi #gaswinning en #energiecrisis.Dat scheelt frustratie",2022-10-10 13:25:16+00:00,https://twitter.com/mhanemaaijer/status/1579463073651650560,mhanemaaijer
@wol @mhanemaaijer @JillesAppelscha @Nieuwsuur @nrc @marjoleinedevos Wanneer komt Kockelkoren bijvoorbeeld? Hoor en wederhoor. @JillesAppelscha heeft echt geen idee van de werkelijke onveiligheid. Hij denkt dat het allemaal tussen de oren zit. Het heeft ook te maken met durven slapen in je eigen (t)huis.,2022-10-10 12:34:21+00:00,https://twitter.com/BlauweFlits/status/1579450261323493376,BlauweFlits
"@wol @mhanemaaijer @JillesAppelscha @Nieuwsuur @nrc @marjoleinedevos Dan had u er een andere deskundige bij aan tafel moeten zetten, met een andere mening dan die 'oud-Shell-man'. Iemand die hem meteen op de vingers tikte toen hij (Jilles) de aardbevingen bagatelliseerde. Hierdoor denken veel Nederlanders nu dat het allemaal wel meevalt...",2022-10-10 12:31:54+00:00,https://twitter.com/HarmaWilde/status/1579449641963515904,HarmaWilde
"@wol @JillesAppelscha @Nieuwsuur @nrc @marjoleinedevos Hoor en wederhoor is zó belangrijk hierbij en natúúrlijk het ligt gevoelig bij ons. Maar mág dát ook onderhand? Afgelopen Zaterdag wéér een dikke #aardbeving bij #Wirdum!!Het houdt niet op! Schade houdt niet op, aan gebouwen EN in MENSEN: #Groningers",2022-10-10 08:31:31+00:00,https://twitter.com/mhanemaaijer/status/1579389148385153024,mhanemaaijer
@wol @mhanemaaijer @JillesAppelscha @Nieuwsuur @nrc @marjoleinedevos En dat tegengeworpen viel ook wel mee. Uw non-verbaal sprak daar wat anders: uw lachte erbij. Grappig joh dat die Groningers nu weer gaan zeuren over u als Shell-man..... #hahaha,2022-10-10 08:27:45+00:00,https://twitter.com/Kirsten_Grunn/status/1579388202779291648,Kirsten_Grunn
"@wol @JillesAppelscha @Nieuwsuur @nrc @marjoleinedevos Dán had @Nieuwsuur er iemand óók tegelijk moeten uitnodigen die het ándere verhaal vertelt! Echt waar Jeroen, het deed zeer en ook hier op Twitter worden #gedupeerden CONTINU  geconfronteerd met #betweters uit de rest van NL met opinie: gaskraan VÓL open vanwege #energieprijzen‼️",2022-10-10 08:26:46+00:00,https://twitter.com/mhanemaaijer/status/1579387952186417154,mhanemaaijer
